,PMCID,Journal Title,Year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,OSF_exploratory
129,PMC3105606,Nat Commun,2010,0,0,0,0,0,0,0,0
130,PMC3109953,Nat Commun,2011,1,1,0,0,0,0,0,0
131,PMC3112533,Nat Commun,2011,1,1,0,0,0,0,0,0
132,PMC3112534,Nat Commun,2011,0,0,0,0,0,0,0,0
133,PMC3112535,Nat Commun,2011,0,0,0,0,0,0,0,0
134,PMC3112536,Nat Commun,2011,0,0,0,0,0,0,0,0
135,PMC3112537,Nat Commun,2011,0,0,0,0,0,0,0,0
136,PMC3112538,Nat Commun,2011,1,0,0,0,0,0,0,0
137,PMC3112539,Nat Commun,2011,1,0,0,0,0,0,0,0
138,PMC3112540,Nat Commun,2011,0,0,0,0,0,0,0,0
139,PMC3113227,Nat Commun,2011,0,0,0,0,0,0,0,0
140,PMC3113228,Nat Commun,2011,1,0,0,0,0,0,0,0
141,PMC3113229,Nat Commun,2011,0,0,0,0,0,0,0,0
142,PMC3113230,Nat Commun,2011,0,0,0,0,0,0,0,0
143,PMC3113231,Nat Commun,2011,0,1,0,0,0,0,0,0
144,PMC3113232,Nat Commun,2011,0,0,0,0,0,0,0,0
145,PMC3113233,Nat Commun,2011,0,0,0,0,0,0,0,0
146,PMC3113234,Nat Commun,2011,0,0,0,0,0,0,0,0
147,PMC3113293,Nat Commun,2011,0,0,0,0,0,0,0,0
148,PMC3113294,Nat Commun,2011,0,0,0,0,0,0,0,0
149,PMC3113295,Nat Commun,2011,1,0,0,0,0,0,0,0
150,PMC3113296,Nat Commun,2011,0,0,0,0,0,0,0,0
151,PMC3127490,Nat Commun,2011,0,0,0,0,0,0,0,0
152,PMC3128388,Nat Commun,2011,0,0,0,0,0,0,0,0
153,PMC3133923,Nat Commun,2011,0,1,0,0,0,0,0,0
154,PMC3134948,Nat Commun,2011,0,0,0,0,0,0,0,0
155,PMC3144582,Nat Commun,2011,1,1,0,0,0,0,0,0
156,PMC3144583,Nat Commun,2011,0,0,0,0,0,0,0,0
157,PMC3144584,Nat Commun,2011,0,0,0,0,0,0,0,0
158,PMC3144585,Nat Commun,2011,0,0,0,0,0,0,0,0
159,PMC3144586,Nat Commun,2011,0,1,0,0,0,0,0,0
160,PMC3144587,Nat Commun,2011,0,0,0,0,0,0,0,0
161,PMC3144589,Nat Commun,2011,0,0,0,0,0,0,0,0
162,PMC3144590,Nat Commun,2011,0,0,0,0,0,0,0,0
163,PMC3144591,Nat Commun,2011,0,0,0,0,0,0,0,0
164,PMC3144592,Nat Commun,2011,0,0,0,0,0,0,0,0
165,PMC3144593,Nat Commun,2011,0,0,0,0,0,0,0,0
166,PMC3156814,Nat Commun,2011,0,0,0,0,0,0,0,0
167,PMC3156815,Nat Commun,2011,0,0,0,0,0,0,0,0
168,PMC3156816,Nat Commun,2011,0,0,0,0,0,0,0,0
169,PMC3156817,Nat Commun,2011,0,0,0,0,0,0,0,0
170,PMC3156818,Nat Commun,2011,0,0,0,0,0,0,0,0
171,PMC3156822,Nat Commun,2011,0,0,0,0,0,0,0,0
172,PMC3156823,Nat Commun,2011,0,0,0,0,0,0,0,0
173,PMC3156824,Nat Commun,2011,0,0,0,0,0,0,0,0
174,PMC3157150,Nat Commun,2011,1,0,0,0,0,0,0,0
175,PMC3157151,Nat Commun,2011,0,0,0,0,0,0,0,0
176,PMC3158653,Nat Commun,2011,0,0,0,0,0,0,0,0
177,PMC3160143,Nat Commun,2011,0,0,1,0,0,0,0,0
178,PMC3160145,Nat Commun,2011,0,0,1,0,0,0,0,0
179,PMC3160146,Nat Commun,2011,0,0,0,0,0,0,0,0
180,PMC3167062,Nat Commun,2011,0,0,0,0,0,0,0,0
181,PMC3167162,Nat Commun,2011,0,0,0,0,0,0,0,0
182,PMC3195212,Nat Commun,2011,0,0,0,0,0,0,0,0
183,PMC3195216,Nat Commun,2011,0,0,0,0,0,0,0,0
184,PMC3195217,Nat Commun,2011,0,0,0,0,0,0,0,0
185,PMC3195231,Nat Commun,2011,1,0,0,0,0,0,0,0
186,PMC3195232,Nat Commun,2011,0,0,0,0,0,0,0,0
187,PMC3195233,Nat Commun,2011,0,0,0,0,1,0,0,0
188,PMC3195252,Nat Commun,2011,0,0,0,0,0,0,0,0
189,PMC3195253,Nat Commun,2011,0,1,0,0,1,0,0,0
190,PMC3195254,Nat Commun,2011,0,0,0,0,0,0,0,0
191,PMC3195255,Nat Commun,2011,0,0,0,0,0,0,0,0
192,PMC3195256,Nat Commun,2011,0,0,0,0,0,0,0,0
193,PMC3207205,Nat Commun,2011,0,0,0,0,0,0,0,0
194,PMC3207206,Nat Commun,2011,0,0,0,0,1,0,0,0
195,PMC3207207,Nat Commun,2011,0,1,0,0,0,0,0,0
196,PMC3207208,Nat Commun,2011,0,1,0,0,0,0,0,0
197,PMC3207209,Nat Commun,2011,0,0,0,0,0,0,0,0
198,PMC3207210,Nat Commun,2011,1,1,0,0,0,0,0,0
199,PMC3220188,Nat Commun,2010,0,0,0,0,0,0,0,0
200,PMC3220270,Nat Commun,2011,0,0,0,0,0,0,0,0
201,PMC3220302,Nat Commun,2011,0,0,0,0,0,0,0,0
202,PMC3220351,Nat Commun,2011,0,0,0,0,0,0,0,0
203,PMC3221301,Nat Commun,2011,0,0,1,0,0,0,0,0
204,PMC3221330,Nat Commun,2011,1,1,1,0,0,0,0,0
205,PMC3247812,Nat Commun,2011,0,0,0,0,0,0,0,0
206,PMC3247813,Nat Commun,2011,0,0,0,0,0,0,0,0
207,PMC3247814,Nat Commun,2011,0,0,1,0,0,0,0,0
208,PMC3247815,Nat Commun,2011,1,0,0,0,0,0,0,0
209,PMC3247816,Nat Commun,2011,0,1,0,0,0,0,0,0
210,PMC3247817,Nat Commun,2011,0,0,0,0,0,0,0,0
211,PMC3247818,Nat Commun,2011,0,0,0,0,0,0,0,0
212,PMC3247819,Nat Commun,2011,1,1,0,0,0,0,0,0
213,PMC3247821,Nat Commun,2011,0,0,1,0,0,0,0,0
214,PMC3247824,Nat Commun,2011,0,0,0,0,0,0,0,0
215,PMC3247826,Nat Commun,2011,0,0,0,0,0,0,0,0
216,PMC3247827,Nat Commun,2011,0,0,0,0,0,0,0,0
217,PMC3247843,Nat Commun,2011,0,0,0,0,0,0,0,0
218,PMC3265364,Nat Commun,2011,1,0,0,0,0,0,0,0
219,PMC3265365,Nat Commun,2011,0,0,0,0,0,0,0,0
220,PMC3265366,Nat Commun,2011,0,0,0,0,0,0,0,0
221,PMC3265367,Nat Commun,2011,0,1,0,0,0,0,0,0
222,PMC3265368,Nat Commun,2011,0,0,0,0,0,0,0,0
223,PMC3265369,Nat Commun,2011,0,0,1,0,0,0,0,0
224,PMC3265370,Nat Commun,2011,0,0,1,0,0,0,0,0
225,PMC3265371,Nat Commun,2011,0,0,0,0,0,0,0,0
226,PMC3265372,Nat Commun,2011,0,0,0,0,0,0,0,0
227,PMC3265373,Nat Commun,2011,0,0,0,0,0,0,0,0
228,PMC3265374,Nat Commun,2011,1,0,0,0,0,0,0,0
229,PMC3265375,Nat Commun,2011,0,0,0,0,0,0,0,0
230,PMC3265376,Nat Commun,2011,1,0,0,0,0,0,0,0
231,PMC3265377,Nat Commun,2011,0,0,0,0,0,0,0,0
232,PMC3265378,Nat Commun,2011,0,0,0,0,0,0,0,0
233,PMC3265379,Nat Commun,2011,0,0,0,0,0,0,0,0
234,PMC3265380,Nat Commun,2011,0,1,0,0,0,0,0,0
235,PMC3265381,Nat Commun,2011,0,0,0,0,0,0,0,0
236,PMC3265382,Nat Commun,2011,1,0,0,0,0,0,0,0
237,PMC3265383,Nat Commun,2011,0,0,0,0,0,0,0,0
238,PMC3266610,Nat Commun,2011,0,0,0,0,0,0,0,0
239,PMC3267027,Nat Commun,2011,0,0,0,0,0,0,0,0
240,PMC3267054,Nat Commun,2011,0,0,0,0,0,0,0,0
241,PMC3267055,Nat Commun,2011,0,0,0,0,0,0,0,0
242,PMC3272563,Nat Commun,2012,0,0,0,0,0,0,0,0
243,PMC3272564,Nat Commun,2012,0,0,0,0,0,0,0,0
244,PMC3272565,Nat Commun,2012,0,0,0,0,0,0,0,0
245,PMC3272566,Nat Commun,2012,1,1,0,0,0,0,0,0
246,PMC3272567,Nat Commun,2012,0,0,0,0,0,0,0,0
247,PMC3272568,Nat Commun,2012,0,0,0,0,0,0,0,0
248,PMC3272569,Nat Commun,2012,0,0,0,0,0,0,0,0
249,PMC3272570,Nat Commun,2012,0,0,0,0,0,0,0,0
250,PMC3272571,Nat Commun,2012,0,0,0,0,0,0,0,0
251,PMC3272572,Nat Commun,2012,0,0,0,0,0,0,0,0
252,PMC3272573,Nat Commun,2012,0,0,0,0,0,0,0,0
253,PMC3272574,Nat Commun,2012,0,0,0,0,0,0,0,0
254,PMC3272575,Nat Commun,2012,0,0,0,0,0,0,0,0
255,PMC3272576,Nat Commun,2012,0,0,0,0,0,0,0,0
256,PMC3272577,Nat Commun,2012,0,0,0,0,0,0,0,0
257,PMC3272578,Nat Commun,2012,0,0,0,0,0,0,0,0
258,PMC3272579,Nat Commun,2012,0,1,0,0,0,0,0,0
259,PMC3272582,Nat Commun,2012,0,0,0,0,0,0,0,0
260,PMC3272583,Nat Commun,2012,0,0,0,0,0,0,0,0
261,PMC3274703,Nat Commun,2012,0,0,1,0,0,0,0,0
262,PMC3274704,Nat Commun,2012,0,0,1,0,0,0,0,0
263,PMC3274706,Nat Commun,2012,1,0,0,0,0,0,0,0
264,PMC3292715,Nat Commun,2012,0,0,0,0,0,0,0,0
265,PMC3292717,Nat Commun,2012,0,0,0,0,0,0,0,0
266,PMC3293407,Nat Commun,2012,0,0,0,0,0,0,0,0
267,PMC3293408,Nat Commun,2012,0,0,0,0,0,0,0,0
268,PMC3293409,Nat Commun,2012,0,0,0,0,0,0,0,0
269,PMC3293410,Nat Commun,2012,0,0,0,0,0,0,0,0
270,PMC3293412,Nat Commun,2012,0,0,0,0,0,0,0,0
271,PMC3293417,Nat Commun,2012,0,0,0,0,0,0,0,0
272,PMC3293418,Nat Commun,2012,0,0,0,0,0,0,0,0
273,PMC3293419,Nat Commun,2012,0,0,0,0,0,0,0,0
274,PMC3293420,Nat Commun,2012,0,0,0,0,0,0,0,0
275,PMC3293421,Nat Commun,2012,0,0,0,0,0,0,0,0
276,PMC3293422,Nat Commun,2012,0,0,0,0,0,0,0,0
277,PMC3293423,Nat Commun,2012,0,1,0,0,0,0,0,0
278,PMC3293424,Nat Commun,2012,1,1,0,0,0,0,0,0
279,PMC3293425,Nat Commun,2012,0,0,0,0,0,0,0,0
280,PMC3293426,Nat Commun,2012,0,0,0,0,0,0,0,0
281,PMC3293427,Nat Commun,2012,0,0,0,0,0,0,0,0
282,PMC3293428,Nat Commun,2012,0,0,0,0,0,0,0,0
283,PMC3293628,Nat Commun,2012,0,0,0,0,0,0,0,0
284,PMC3293629,Nat Commun,2012,0,0,0,0,0,0,0,0
285,PMC3293630,Nat Commun,2012,0,0,0,0,0,0,0,0
286,PMC3316876,Nat Commun,2012,0,0,0,0,0,0,0,0
287,PMC3316877,Nat Commun,2012,1,0,0,0,0,0,0,0
288,PMC3316878,Nat Commun,2012,0,0,0,0,0,0,0,0
289,PMC3316879,Nat Commun,2012,0,0,0,0,0,0,0,0
290,PMC3316880,Nat Commun,2012,0,0,1,0,0,0,0,0
291,PMC3316881,Nat Commun,2012,0,0,0,0,0,0,0,0
292,PMC3316882,Nat Commun,2012,0,0,0,0,0,0,0,0
293,PMC3316883,Nat Commun,2012,0,0,0,0,0,0,0,0
294,PMC3316884,Nat Commun,2012,0,0,0,0,0,0,0,0
295,PMC3316885,Nat Commun,2012,0,0,0,0,0,0,0,0
296,PMC3316886,Nat Commun,2012,0,0,0,0,0,0,0,0
297,PMC3316887,Nat Commun,2012,1,0,0,0,0,0,0,0
298,PMC3316888,Nat Commun,2012,0,0,0,0,0,0,0,0
299,PMC3316889,Nat Commun,2012,0,0,0,0,0,0,0,0
300,PMC3316890,Nat Commun,2012,0,0,0,0,0,0,0,0
301,PMC3316891,Nat Commun,2012,0,0,0,0,0,0,0,0
302,PMC3316892,Nat Commun,2012,0,0,0,0,0,0,0,0
303,PMC3317500,Nat Commun,2012,0,0,0,0,0,0,0,0
304,PMC3324324,Nat Commun,2012,0,0,0,0,0,0,0,0
305,PMC3337976,Nat Commun,2012,0,0,0,0,0,0,0,0
306,PMC3337977,Nat Commun,2012,0,1,0,0,0,0,0,0
307,PMC3337978,Nat Commun,2012,0,0,0,0,0,0,0,0
308,PMC3337979,Nat Commun,2012,0,0,0,0,0,0,0,0
309,PMC3337980,Nat Commun,2012,0,0,0,0,0,0,0,0
310,PMC3337981,Nat Commun,2012,0,0,0,0,0,0,0,0
311,PMC3337983,Nat Commun,2012,0,0,0,0,0,0,0,0
312,PMC3337984,Nat Commun,2012,1,0,0,0,0,0,0,0
313,PMC3337985,Nat Commun,2012,0,0,0,0,0,0,0,0
314,PMC3337986,Nat Commun,2012,1,0,0,0,0,0,0,0
315,PMC3337987,Nat Commun,2012,0,0,0,0,0,0,0,0
316,PMC3337988,Nat Commun,2012,0,0,0,0,0,0,0,0
317,PMC3337989,Nat Commun,2012,0,0,0,0,0,0,0,0
318,PMC3337990,Nat Commun,2012,1,0,0,0,0,0,0,0
319,PMC3337991,Nat Commun,2012,0,0,0,0,0,0,0,0
320,PMC3338005,Nat Commun,2012,0,1,0,0,0,0,0,0
321,PMC3343228,Nat Commun,2012,1,0,0,0,0,0,0,0
322,PMC3366639,Nat Commun,2011,0,0,0,0,1,0,0,0
323,PMC3382302,Nat Commun,2012,0,0,0,0,0,0,0,0
324,PMC3426359,Nat Commun,2012,0,0,0,0,0,0,0,0
325,PMC3432459,Nat Commun,2012,0,0,0,0,0,0,0,0
326,PMC3432460,Nat Commun,2012,0,0,0,0,0,0,0,0
327,PMC3432461,Nat Commun,2012,0,0,1,0,0,0,0,0
328,PMC3432462,Nat Commun,2012,0,0,1,0,0,0,0,0
329,PMC3432463,Nat Commun,2012,0,0,0,0,0,0,0,0
330,PMC3432464,Nat Commun,2012,0,0,0,0,0,0,0,0
331,PMC3432466,Nat Commun,2012,0,0,0,0,0,0,0,0
332,PMC3432467,Nat Commun,2012,0,0,0,0,0,0,0,0
333,PMC3432468,Nat Commun,2012,0,0,0,0,0,0,0,0
334,PMC3432469,Nat Commun,2012,0,0,0,0,0,0,0,0
335,PMC3432470,Nat Commun,2012,0,0,0,0,0,0,0,0
336,PMC3432471,Nat Commun,2012,0,0,0,0,0,0,0,0
337,PMC3432472,Nat Commun,2012,0,0,0,0,0,0,0,0
338,PMC3432473,Nat Commun,2012,0,0,0,0,0,0,0,0
339,PMC3449090,Nat Commun,2012,0,0,0,0,0,0,0,0
340,PMC3455371,Nat Commun,2012,0,0,0,0,0,0,0,0
341,PMC3482628,Nat Commun,2011,0,0,0,0,0,0,0,0
342,PMC3482629,Nat Commun,2011,0,0,1,0,0,0,0,0
343,PMC3482630,Nat Commun,2011,0,0,1,0,0,0,0,0
344,PMC3482631,Nat Commun,2011,0,0,0,0,0,0,0,0
345,PMC3482632,Nat Commun,2011,0,0,0,0,0,0,0,0
346,PMC3483534,Nat Commun,2011,0,0,0,0,0,0,0,0
347,PMC3493635,Nat Commun,2012,0,0,0,0,0,0,0,0
348,PMC3493636,Nat Commun,2012,0,0,0,0,0,0,0,0
349,PMC3493637,Nat Commun,2012,0,0,0,0,0,0,0,0
350,PMC3493638,Nat Commun,2012,0,1,0,0,0,0,0,0
351,PMC3493639,Nat Commun,2012,0,0,0,0,0,0,0,0
352,PMC3493640,Nat Commun,2012,1,0,0,0,0,0,0,0
353,PMC3493641,Nat Commun,2012,0,0,0,0,0,0,0,0
354,PMC3493642,Nat Commun,2012,0,0,0,0,0,0,0,0
355,PMC3493643,Nat Commun,2012,0,0,0,0,0,0,0,0
356,PMC3493644,Nat Commun,2012,0,0,1,0,0,0,0,0
357,PMC3493645,Nat Commun,2012,0,0,0,0,0,0,0,0
358,PMC3493646,Nat Commun,2012,0,0,1,0,0,0,0,0
359,PMC3493647,Nat Commun,2012,0,1,1,0,0,0,0,0
