,PMCID,Journal Title,Year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,OSF_exploratory
127,PMC3125538,Front Psychol,2010,0,0,1,0,0,0,0,0
128,PMC3125542,Front Psychol,2010,0,0,0,0,0,0,0,0
129,PMC3127251,Front Psychol,2011,0,0,0,0,0,0,0,0
130,PMC3128244,Front Psychol,2011,0,0,1,0,0,0,0,0
131,PMC3129241,Front Psychol,2011,0,0,0,0,0,0,0,0
132,PMC3130185,Front Psychol,2011,0,0,0,0,0,0,0,0
133,PMC3131151,Front Psychol,2011,0,0,1,0,0,0,0,0
134,PMC3131158,Front Psychol,2011,0,0,0,0,0,0,0,0
135,PMC3131547,Front Psychol,2011,0,0,0,0,0,0,0,0
136,PMC3131792,Front Psychol,2011,0,1,1,0,0,0,0,0
137,PMC3132671,Front Psychol,2011,0,1,0,0,0,0,0,0
138,PMC3132672,Front Psychol,2011,0,0,0,0,0,0,0,0
139,PMC3132673,Front Psychol,2011,0,0,1,0,0,0,0,0
140,PMC3132674,Front Psychol,2011,0,0,0,0,0,0,0,0
141,PMC3132675,Front Psychol,2011,0,1,1,0,0,0,0,0
142,PMC3132677,Front Psychol,2011,0,0,1,0,0,0,0,0
143,PMC3132679,Front Psychol,2011,0,1,0,0,0,0,0,0
144,PMC3132680,Front Psychol,2011,0,1,0,0,0,0,0,0
145,PMC3132681,Front Psychol,2011,0,0,1,0,0,0,0,0
146,PMC3132682,Front Psychol,2011,0,0,1,0,0,0,0,0
147,PMC3132683,Front Psychol,2011,0,0,0,0,0,0,0,0
148,PMC3133862,Front Psychol,2011,0,1,0,0,0,0,0,0
149,PMC3133863,Front Psychol,2011,0,0,1,0,0,0,0,0
150,PMC3133864,Front Psychol,2011,0,0,1,0,0,0,0,0
151,PMC3133865,Front Psychol,2011,0,0,0,0,0,0,0,0
152,PMC3133866,Front Psychol,2011,0,1,1,0,0,0,0,0
153,PMC3134888,Front Psychol,2011,0,0,1,0,0,0,0,0
154,PMC3137946,Front Psychol,2011,0,0,0,0,0,0,0,0
155,PMC3139101,Front Psychol,2011,0,0,1,0,0,0,0,0
156,PMC3139206,Front Psychol,2011,0,0,1,0,0,0,0,0
157,PMC3139953,Front Psychol,2011,0,0,0,0,0,0,0,0
158,PMC3139954,Front Psychol,2011,0,0,0,0,0,0,0,0
159,PMC3139955,Front Psychol,2011,0,0,0,0,0,0,0,0
160,PMC3139956,Front Psychol,2011,0,0,0,0,0,0,0,0
161,PMC3139957,Front Psychol,2011,0,0,0,0,0,0,0,0
162,PMC3140645,Front Psychol,2011,0,1,0,0,0,0,0,0
163,PMC3141361,Front Psychol,2011,0,0,0,0,0,0,0,0
164,PMC3142861,Front Psychol,2011,0,0,0,0,0,0,0,0
165,PMC3144465,Front Psychol,2011,0,1,0,0,0,0,0,0
166,PMC3145255,Front Psychol,2011,0,1,0,0,0,0,0,0
167,PMC3145256,Front Psychol,2011,0,0,0,0,0,0,0,0
168,PMC3146032,Front Psychol,2011,0,0,0,0,0,0,0,0
169,PMC3147158,Front Psychol,2011,0,0,0,0,0,0,0,0
170,PMC3147159,Front Psychol,2011,0,1,0,0,0,0,0,0
171,PMC3148714,Front Psychol,2011,0,0,0,0,0,0,0,0
172,PMC3149679,Front Psychol,2011,0,0,0,0,0,0,0,0
173,PMC3149680,Front Psychol,2011,0,0,1,0,0,0,0,0
174,PMC3150725,Front Psychol,2011,0,0,0,0,0,0,0,0
175,PMC3151575,Front Psychol,2011,0,1,0,0,0,0,0,0
176,PMC3151615,Front Psychol,2011,0,1,0,0,0,0,0,0
177,PMC3152787,Front Psychol,2011,0,0,0,0,0,0,0,0
178,PMC3152788,Front Psychol,2011,0,0,0,0,0,0,0,0
179,PMC3153733,Front Psychol,2010,0,1,0,0,0,0,0,0
180,PMC3153734,Front Psychol,2010,0,0,0,0,0,0,0,0
181,PMC3153735,Front Psychol,2010,0,0,0,0,0,0,0,0
182,PMC3153738,Front Psychol,2010,0,1,1,0,0,0,0,0
183,PMC3153740,Front Psychol,2010,0,0,1,0,0,0,0,0
184,PMC3153742,Front Psychol,2010,0,0,0,0,0,0,0,0
185,PMC3153743,Front Psychol,2010,0,0,1,0,1,0,0,0
186,PMC3153744,Front Psychol,2010,0,0,1,0,0,0,0,0
187,PMC3153745,Front Psychol,2010,0,0,1,0,0,0,0,0
188,PMC3153746,Front Psychol,2010,0,0,1,0,0,0,0,0
189,PMC3153747,Front Psychol,2010,0,1,1,0,0,0,0,0
190,PMC3153748,Front Psychol,2010,0,0,1,0,0,0,0,0
191,PMC3153749,Front Psychol,2010,0,0,1,0,0,0,0,0
192,PMC3153750,Front Psychol,2010,0,0,1,0,0,0,0,0
193,PMC3153751,Front Psychol,2010,0,0,1,0,0,0,0,0
194,PMC3153752,Front Psychol,2010,0,0,1,0,0,0,0,0
195,PMC3153753,Front Psychol,2010,0,0,1,0,0,0,0,0
196,PMC3153754,Front Psychol,2010,0,1,1,0,0,0,0,0
197,PMC3153755,Front Psychol,2010,0,0,1,0,0,0,0,0
198,PMC3153756,Front Psychol,2010,1,0,1,0,0,0,0,0
199,PMC3153757,Front Psychol,2010,0,0,1,0,0,0,0,0
200,PMC3153758,Front Psychol,2010,0,0,1,0,0,0,0,0
201,PMC3153759,Front Psychol,2010,0,0,1,0,0,0,0,0
202,PMC3153760,Front Psychol,2010,0,0,0,0,0,0,0,0
203,PMC3153761,Front Psychol,2010,0,1,1,0,0,0,0,0
204,PMC3153762,Front Psychol,2010,0,0,1,0,0,0,0,0
205,PMC3153763,Front Psychol,2010,0,0,1,0,0,0,0,0
206,PMC3153764,Front Psychol,2010,1,0,1,0,0,0,0,0
207,PMC3153765,Front Psychol,2010,0,0,1,0,0,0,0,0
208,PMC3153766,Front Psychol,2010,0,1,1,0,0,0,0,0
209,PMC3153767,Front Psychol,2010,0,0,1,0,0,0,0,0
210,PMC3153768,Front Psychol,2010,0,0,1,0,0,0,0,0
211,PMC3153769,Front Psychol,2010,0,0,1,0,0,0,0,0
212,PMC3153770,Front Psychol,2010,0,0,1,0,0,0,0,0
213,PMC3153771,Front Psychol,2010,0,0,1,0,0,0,0,0
214,PMC3153773,Front Psychol,2010,0,0,1,0,0,0,0,0
215,PMC3153774,Front Psychol,2010,0,1,0,0,0,0,0,0
216,PMC3153775,Front Psychol,2010,0,1,1,0,0,0,0,0
217,PMC3153776,Front Psychol,2010,0,0,1,0,0,0,0,0
218,PMC3153777,Front Psychol,2010,0,0,1,0,0,0,0,0
219,PMC3153778,Front Psychol,2010,0,0,0,0,0,0,0,0
220,PMC3153779,Front Psychol,2010,0,0,1,0,0,0,0,0
221,PMC3153780,Front Psychol,2010,0,0,0,0,0,0,0,0
222,PMC3153781,Front Psychol,2010,0,0,0,0,0,0,0,0
223,PMC3153782,Front Psychol,2010,0,1,1,0,0,0,0,0
224,PMC3153783,Front Psychol,2010,0,1,1,0,0,0,0,0
225,PMC3153784,Front Psychol,2010,0,0,1,0,0,0,0,0
226,PMC3153785,Front Psychol,2010,1,1,1,0,0,0,0,0
227,PMC3153786,Front Psychol,2010,0,0,1,0,0,0,0,0
228,PMC3153787,Front Psychol,2010,0,0,1,0,0,0,0,0
229,PMC3153788,Front Psychol,2010,0,0,0,0,0,0,0,0
230,PMC3153789,Front Psychol,2010,0,0,0,0,0,0,0,0
231,PMC3153790,Front Psychol,2010,0,0,1,0,0,0,0,0
232,PMC3153791,Front Psychol,2010,0,1,1,0,0,0,0,0
233,PMC3153792,Front Psychol,2010,0,0,1,0,0,0,0,0
234,PMC3153793,Front Psychol,2010,0,0,0,0,0,0,0,0
235,PMC3153794,Front Psychol,2010,0,0,1,0,0,0,0,0
236,PMC3153795,Front Psychol,2010,0,1,1,0,0,0,0,0
237,PMC3153796,Front Psychol,2010,0,0,0,0,0,0,0,0
238,PMC3153797,Front Psychol,2010,0,0,0,0,0,0,0,0
239,PMC3153798,Front Psychol,2010,0,0,0,0,0,0,0,0
240,PMC3153799,Front Psychol,2010,0,0,0,0,0,0,0,0
241,PMC3153800,Front Psychol,2010,0,1,0,0,0,0,0,0
242,PMC3153801,Front Psychol,2010,0,0,1,0,0,0,0,0
243,PMC3153803,Front Psychol,2010,0,0,0,0,0,0,0,0
244,PMC3153804,Front Psychol,2010,0,0,0,0,0,0,0,0
245,PMC3153805,Front Psychol,2010,0,0,0,0,0,0,0,0
246,PMC3153806,Front Psychol,2010,0,0,0,0,0,0,0,0
247,PMC3153808,Front Psychol,2010,0,0,1,0,0,0,0,0
248,PMC3153809,Front Psychol,2010,0,0,0,0,0,0,0,0
249,PMC3153811,Front Psychol,2010,0,0,0,0,0,0,0,0
250,PMC3153812,Front Psychol,2010,0,1,1,0,0,0,0,0
251,PMC3153813,Front Psychol,2010,0,1,0,0,0,0,0,0
252,PMC3153814,Front Psychol,2010,0,0,0,0,0,0,0,0
253,PMC3153815,Front Psychol,2010,0,0,0,0,0,0,0,0
254,PMC3153816,Front Psychol,2011,0,0,1,0,0,0,0,0
255,PMC3153817,Front Psychol,2010,0,0,0,0,0,0,0,0
256,PMC3153818,Front Psychol,2010,0,0,0,0,0,0,0,0
257,PMC3153819,Front Psychol,2010,0,0,0,0,0,0,0,0
258,PMC3153821,Front Psychol,2010,0,0,0,0,0,0,0,0
259,PMC3153822,Front Psychol,2010,0,0,1,0,0,0,0,0
260,PMC3153823,Front Psychol,2010,0,0,0,0,0,0,0,0
261,PMC3153824,Front Psychol,2011,0,0,0,0,0,0,0,0
262,PMC3153825,Front Psychol,2011,0,0,1,0,0,0,0,0
263,PMC3153826,Front Psychol,2010,0,1,0,0,0,0,0,0
264,PMC3153827,Front Psychol,2010,0,0,1,0,0,0,0,0
265,PMC3153828,Front Psychol,2011,0,0,1,0,0,0,0,0
266,PMC3153829,Front Psychol,2010,0,0,0,0,0,0,0,0
267,PMC3153830,Front Psychol,2010,0,0,1,0,0,0,0,0
268,PMC3153831,Front Psychol,2010,0,0,0,0,0,0,0,0
269,PMC3153832,Front Psychol,2010,0,0,0,0,0,0,0,0
270,PMC3153833,Front Psychol,2010,0,0,0,0,0,0,0,0
271,PMC3153834,Front Psychol,2010,0,0,1,0,0,0,0,0
272,PMC3153835,Front Psychol,2010,0,0,1,0,0,0,0,0
273,PMC3153836,Front Psychol,2010,0,0,0,0,0,0,0,0
274,PMC3153837,Front Psychol,2010,0,0,0,0,0,0,0,0
275,PMC3153838,Front Psychol,2010,0,0,0,0,0,0,0,0
276,PMC3153839,Front Psychol,2011,0,1,1,0,1,0,0,0
277,PMC3153840,Front Psychol,2010,0,0,0,0,0,0,0,0
278,PMC3153841,Front Psychol,2010,0,1,0,0,0,0,0,0
279,PMC3153842,Front Psychol,2011,1,1,0,0,0,0,0,0
280,PMC3153843,Front Psychol,2010,0,0,0,0,0,0,0,0
281,PMC3153844,Front Psychol,2010,1,0,0,0,0,0,0,0
282,PMC3153845,Front Psychol,2011,0,0,0,0,0,0,0,0
283,PMC3153846,Front Psychol,2011,0,0,0,0,0,0,0,0
284,PMC3153847,Front Psychol,2011,0,0,0,0,0,0,0,0
285,PMC3153848,Front Psychol,2011,0,0,1,0,0,0,0,0
286,PMC3153849,Front Psychol,2011,0,0,1,0,0,0,0,0
287,PMC3153850,Front Psychol,2011,0,0,0,0,0,0,0,0
288,PMC3153857,Front Psychol,2011,0,1,0,0,0,0,0,0
289,PMC3153882,Front Psychol,2011,0,1,0,0,1,0,0,0
290,PMC3153883,Front Psychol,2011,0,0,0,0,0,0,0,0
291,PMC3154403,Front Psychol,2011,0,1,0,0,0,0,0,0
292,PMC3154404,Front Psychol,2011,0,0,1,0,0,0,0,0
293,PMC3154405,Front Psychol,2011,0,0,0,0,0,0,0,0
294,PMC3155092,Front Psychol,2011,0,1,0,0,0,0,0,0
295,PMC3155883,Front Psychol,2011,0,0,1,0,0,0,0,0
296,PMC3156979,Front Psychol,2011,0,0,0,0,0,0,0,0
297,PMC3157891,Front Psychol,2011,0,0,0,0,0,0,0,0
298,PMC3157932,Front Psychol,2010,0,1,1,0,0,0,0,0
299,PMC3157933,Front Psychol,2010,0,0,1,0,0,0,0,0
300,PMC3157934,Front Psychol,2010,0,1,1,0,0,0,0,0
301,PMC3157935,Front Psychol,2010,0,0,1,0,0,0,0,0
302,PMC3158386,Front Psychol,2011,0,0,0,0,0,0,0,0
303,PMC3158430,Front Psychol,2010,0,0,0,0,0,0,0,0
304,PMC3158431,Front Psychol,2010,0,1,1,0,0,0,0,0
305,PMC3158432,Front Psychol,2010,0,1,0,0,0,0,0,0
306,PMC3160140,Front Psychol,2011,0,1,0,0,0,0,0,0
307,PMC3160141,Front Psychol,2011,0,1,0,0,1,0,0,0
308,PMC3161247,Front Psychol,2011,0,1,0,0,0,0,0,0
309,PMC3163286,Front Psychol,2011,0,0,0,0,0,0,0,0
310,PMC3163893,Front Psychol,2011,0,0,1,0,0,0,0,0
311,PMC3163894,Front Psychol,2011,0,0,0,0,0,0,0,0
312,PMC3164109,Front Psychol,2011,0,0,0,0,0,0,0,0
313,PMC3164110,Front Psychol,2011,0,0,1,0,0,0,0,0
314,PMC3164111,Front Psychol,2011,0,0,1,0,0,0,0,0
315,PMC3166799,Front Psychol,2011,0,0,1,0,0,0,0,0
316,PMC3167375,Front Psychol,2011,0,0,0,0,0,0,0,0
317,PMC3167376,Front Psychol,2011,0,0,0,0,0,0,0,0
318,PMC3168883,Front Psychol,2011,0,0,0,0,0,0,0,0
319,PMC3169789,Front Psychol,2011,0,0,0,0,0,0,0,0
320,PMC3169790,Front Psychol,2011,0,0,0,0,0,0,0,0
321,PMC3169791,Front Psychol,2011,0,0,0,0,0,0,0,0
322,PMC3170172,Front Psychol,2011,0,0,0,0,0,0,0,0
323,PMC3170908,Front Psychol,2011,0,1,0,0,0,0,0,0
324,PMC3171069,Front Psychol,2011,0,0,0,0,0,0,0,0
325,PMC3171108,Front Psychol,2011,0,0,0,0,0,0,0,0
326,PMC3171109,Front Psychol,2011,0,1,0,0,0,0,0,0
327,PMC3171785,Front Psychol,2011,0,0,1,0,0,0,0,0
328,PMC3171786,Front Psychol,2011,0,0,1,0,0,0,0,0
329,PMC3171787,Front Psychol,2011,0,0,1,0,0,0,0,0
330,PMC3171788,Front Psychol,2011,0,0,0,0,0,0,0,0
331,PMC3172728,Front Psychol,2011,0,0,0,0,0,0,0,0
332,PMC3173826,Front Psychol,2011,0,0,0,0,0,0,0,0
333,PMC3173827,Front Psychol,2011,0,0,1,0,0,0,0,0
334,PMC3173828,Front Psychol,2011,0,0,0,0,0,0,0,0
335,PMC3173829,Front Psychol,2011,0,0,1,0,0,0,0,0
336,PMC3173830,Front Psychol,2011,0,0,0,0,0,0,0,0
337,PMC3174392,Front Psychol,2011,0,1,0,0,0,0,0,0
338,PMC3174393,Front Psychol,2011,0,0,0,0,0,0,0,0
339,PMC3175588,Front Psychol,2011,0,1,0,0,1,0,0,0
340,PMC3176414,Front Psychol,2010,0,0,1,0,0,0,0,0
341,PMC3176590,Front Psychol,2011,0,1,1,0,1,0,0,0
342,PMC3177082,Front Psychol,2011,0,1,0,0,0,0,0,0
343,PMC3177294,Front Psychol,2011,0,0,1,0,0,0,0,0
